Researcher,id,name,State,official biography,biography,facebook,Facebook (Official),Facebook (Personal),Facebook (Campaign),twitter,Twitter (Official),Twitter (Personal),Twitter (Campaign),current_party,current_district,current_chamber,title,status,given_name,family_name,gender,email,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,youtube,instagram,Instagram (Official),Instagram (Personal),Instagram (Campaign),Campaign mailing address,Campaign phone,LinkedIn
,n/a,Tasha Boerner Horvath,CA,,,n/a,n/a,https://www.facebook.com/profile.php?id=100010494972578,https://www.facebook.com/TashaBoernerH,n/a,n/a,, https://www.twitter.com/tashaboerner,Democratic Party,California State Assembly District 77,California State Assembly District 77,,Candidate,Tasha,Horvath,Female,teamtasha@tasha4assembly.com,,n/a,,n/a,https://www.tasha4assembly.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"315 S Coast Hwy 101, Ste U10, Encinitas, CA 92024",760-237-0350,https://www.linkedin.com/in/boerner/
,n/a,Dan Downey,CA,,,n/a,n/a,,,n/a,n/a,,,Republican Party,California State Assembly District 77,California State Assembly District 77,,Candidate,Dan,Downey,Male,dan@downey4assembly.com,,n/a,,n/a,https://www.downey4assembly.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"P.O. Box 6085, San Diego, CA 92166",,https://www.linkedin.com/in/dandowney/
,n/a,Christopher Ward,CA,,,n/a,n/a,,https://www.facebook.com/chrisward4ad78/,n/a,n/a, https://www.twitter.com/ChrisWardCA, https://www.twitter.com/ChrisWard4AD78,Democratic Party,California State Assembly District 78,California State Assembly District 78,,Candidate,Christopher,Ward,Male,chris@voteforward.com,,n/a,,n/a,https://voteforward.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/chriswardad78/,"1050 University Avenue, #E107-28, San Diego, CA 92103",619-786-0008,https://www.linkedin.com/in/harward/
,n/a,Eric Gonzales,CA,,,n/a,n/a,,,n/a,n/a,, https://www.twitter.com/eric4caad78,Republican Party,California State Assembly District 78,California State Assembly District 78,,Candidate,Eric,Gonzales,Male,eric@ericegonzales.com,,n/a,,n/a,https://ericegonzales.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/eric4caad78/,"8516 Flanders Dr, San Diego, CA 92126",858-578-1321,https://www.linkedin.com/in/ericegonzales/
,n/a,Christopher Ward,CA,,,n/a,n/a,,https://www.facebook.com/chrisward4ad78/,n/a,n/a, https://www.twitter.com/ChrisWardCA, https://www.twitter.com/ChrisWard4AD78,Democratic Party,California State Assembly District 78,California State Assembly District 78,,Candidate,Christopher,Ward,Male,chris@voteforward.com,,n/a,,n/a,https://voteforward.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/chriswardad78/,"1050 University Avenue, #E107-28, San Diego, CA 92103",619-786-0008,https://www.linkedin.com/in/harward/
,n/a,Eric Gonzales,CA,,,n/a,n/a,,,n/a,n/a,, https://www.twitter.com/eric4caad78,Republican Party,California State Assembly District 78,California State Assembly District 78,,Candidate,Eric,Gonzales,Male,eric@ericegonzales.com,,n/a,,n/a,https://ericegonzales.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/eric4caad78/,"8516 Flanders Dr, San Diego, CA 92126",858-578-1321,https://www.linkedin.com/in/ericegonzales/
,n/a,Akilah Weber,CA,,,n/a,n/a,https://www.facebook.com/drakilahweber/,https://www.facebook.com/drakilahweber,n/a,n/a,, https://www.twitter.com/drakilahweber,Democratic Party,California State Assembly District 79,California State Assembly District 79,,Candidate,Akilah,Weber,Female,AWeber@DrAkilahWeber.com,,n/a,,n/a,https://drakilahweber.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/drakilahweber/,"6353 El Cajon Blvd., Suite 124, #121, San Diego, CA 92115",619-514-1279,https://www.linkedin.com/in/akilah-weber-3164404/
,n/a,Corbin Sabol,CA,,,n/a,n/a,https://www.facebook.com/profile.php?id=100078888923449,https://www.facebook.com/people/Corbin-Sabol/100079481946618/,n/a,n/a,, https://www.twitter.com/corbinsabol,Republican Party,California State Assembly District 79,California State Assembly District 79,,Candidate,Corbin,Sabol,Male,corbin@corbinsabol.com,,n/a,,n/a,https://corbinsabol.com,n/a,n/a,n/a,n/a,n/a,n/a,https://www.youtube.com/channel/UCFWk448FK5FNZ3kFxAsgJSQ,n/a,n/a,,https://www.instagram.com/corbinsabol,"P.O. Box 15541, San Diego, CA 92175",860-383-3489,
,n/a,Akilah Weber,CA,,,n/a,n/a,https://www.facebook.com/drakilahweber/,https://www.facebook.com/drakilahweber,n/a,n/a,, https://www.twitter.com/drakilahweber,Democratic Party,California State Assembly District 79,California State Assembly District 79,,Candidate,Akilah,Weber,Female,AWeber@DrAkilahWeber.com,,n/a,,n/a,https://drakilahweber.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/drakilahweber/,"6353 El Cajon Blvd., Suite 124, #121, San Diego, CA 92115",619-514-1279,https://www.linkedin.com/in/akilah-weber-3164404/
,n/a,Corbin Sabol,CA,,,n/a,n/a,https://www.facebook.com/profile.php?id=100078888923449,https://www.facebook.com/people/Corbin-Sabol/100079481946618/,n/a,n/a,, https://www.twitter.com/corbinsabol,Republican Party,California State Assembly District 79,California State Assembly District 79,,Candidate,Corbin,Sabol,Male,corbin@corbinsabol.com,,n/a,,n/a,https://corbinsabol.com,n/a,n/a,n/a,n/a,n/a,n/a,https://www.youtube.com/channel/UCFWk448FK5FNZ3kFxAsgJSQ,n/a,n/a,,https://www.instagram.com/corbinsabol,"P.O. Box 15541, San Diego, CA 92175",860-383-3489,
,n/a,Jim Patterson,CA,,,n/a,n/a,https://www.facebook.com/jim.patterson.522,,n/a,n/a,,,Republican Party,California State Assembly District 8,California State Assembly District 8,,Candidate,Jim,Patterson,Male,jim@jimpatterson.com,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"504 Van Ness Avenue, Fresno, CA 93721",559-790-2239,https://www.linkedin.com/in/pattconsult/
,n/a,Thomas Nichols,CA,,,n/a,n/a,,,n/a,n/a,,,Libertarian Party,California State Assembly District 8,California State Assembly District 8,,Candidate,Thomas,Nichols,,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Jim Patterson,CA,,,n/a,n/a,https://www.facebook.com/jim.patterson.522,,n/a,n/a,,,Republican Party,California State Assembly District 8,California State Assembly District 8,,Candidate,Jim,Patterson,Male,jim@jimpatterson.com,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"504 Van Ness Avenue, Fresno, CA 93721",559-790-2239,https://www.linkedin.com/in/pattconsult/
,n/a,Thomas Nichols,CA,,,n/a,n/a,,,n/a,n/a,,,Libertarian Party,California State Assembly District 8,California State Assembly District 8,,Candidate,Thomas,Nichols,,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,David Alvarez,CA,,,n/a,n/a,,https://www.facebook.com/DavidAlvarezSD,n/a,n/a,, https://www.twitter.com/AlvarezSD,Democratic Party,California State Assembly District 80,California State Assembly District 80,,Candidate,David,Alvarez,Male,david@davidalvarez.com,,n/a,,n/a,https://www.davidalvarez.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/Alvarezsd/,"2048 Julian Ave, San Diego, CA 92113",619-870-8385,https://www.linkedin.com/in/alvarezsd/
,n/a,David Alvarez,CA,,,n/a,n/a,,https://www.facebook.com/DavidAlvarezSD,n/a,n/a,, https://www.twitter.com/AlvarezSD,Democratic Party,California State Assembly District 80,California State Assembly District 80,,Candidate,David,Alvarez,Male,david@davidalvarez.com,,n/a,,n/a,https://www.davidalvarez.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/Alvarezsd/,"2048 Julian Ave, San Diego, CA 92113",619-870-8385,https://www.linkedin.com/in/alvarezsd/
,n/a,Georgette Gómez,CA,,,n/a,n/a,https://www.facebook.com/georgette.gomez,,n/a,n/a,,,Democratic Party,California State Assembly District 80,California State Assembly District 80,,Candidate,Georgette,Gómez,Female,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/g_gomez/,,,,https://www.linkedin.com/in/georgette-gomez-9293b611/
,n/a,Georgette Gómez,CA,,,n/a,n/a,https://www.facebook.com/georgette.gomez,https://www.facebook.com/GeorgetteForAssembly,n/a,n/a,, https://www.twitter.com/GomezForAD80,Democratic Party,California State Assembly District 80,California State Assembly District 80,,Candidate,Georgette,Gómez,Female,teamgg@georgettegomez.org,,n/a,,n/a,https://georgettegomez.org/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/g_gomez/,,"5445 Madison Avenue, Sacramento, CA 95841",,https://www.linkedin.com/in/georgette-gomez-9293b611/
,n/a,David Alvarez,CA,,,n/a,n/a,,https://www.facebook.com/DavidAlvarezSD,n/a,n/a,, https://www.twitter.com/AlvarezSD,Democratic Party,California State Assembly District 80,California State Assembly District 80,,Candidate,David,Alvarez,Male,david@davidalvarez.com,,n/a,,n/a,https://www.davidalvarez.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/Alvarezsd/,"2048 Julian Ave, San Diego, CA 92113",619-870-8385,https://www.linkedin.com/in/alvarezsd/
,n/a,Georgette Gómez,CA,,,n/a,n/a,https://www.facebook.com/georgette.gomez,,n/a,n/a,,,Democratic Party,California State Assembly District 80,California State Assembly District 80,,Candidate,Georgette,Gómez,Female,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/g_gomez/,,,,https://www.linkedin.com/in/georgette-gomez-9293b611/
,n/a,Heath Flora,CA,,,n/a,n/a,https://www.facebook.com/heath.flora.7,,n/a,n/a, https://www.twitter.com/HeathFlora,,Republican Party,California State Assembly District 9,California State Assembly District 9,,Candidate,Heath,Flora,Male,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/heathflora/,,,,https://www.linkedin.com/in/heath-flora-24060a47/
,n/a,Mushtaq Tahirkheli,CA,,,n/a,n/a,https://www.facebook.com/mushtaq.tahirkheli.73,,n/a,n/a,,,Democratic Party,California State Assembly District 9,California State Assembly District 9,,Candidate,Mushtaq,Tahirkheli,Male,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Heath Flora,CA,,,n/a,n/a,https://www.facebook.com/heath.flora.7,,n/a,n/a, https://www.twitter.com/HeathFlora,,Republican Party,California State Assembly District 9,California State Assembly District 9,,Candidate,Heath,Flora,Male,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/heathflora/,,,,https://www.linkedin.com/in/heath-flora-24060a47/
,n/a,Mushtaq Tahirkheli,CA,,,n/a,n/a,https://www.facebook.com/mushtaq.tahirkheli.73,,n/a,n/a,,,Democratic Party,California State Assembly District 9,California State Assembly District 9,,Candidate,Mushtaq,Tahirkheli,Male,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Lily Mei,CA,,,n/a,n/a,https://www.facebook.com/lilymei888,https://www.facebook.com/LilyMeiFremontMayor,n/a,n/a,, https://www.twitter.com/LilyMei4Fremont,Democratic Party,California State Senate District 10,California State Senate District 10,,Candidate,Lily,Mei,Female,lily@lilymei.org,,n/a,,n/a,https://lilymei.org/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"PO Box 1293, Alameda, CA 94501",510-284-4011,https://www.linkedin.com/in/lilymei/
,n/a,Aisha Wahab,CA,,,n/a,n/a,https://www.facebook.com/aishabbwahab,,n/a,n/a,,,Democratic Party,California State Senate District 10,California State Senate District 10,,Candidate,Aisha,Wahab,Female,ateam@aishawahab.com,,n/a,,n/a,https://www.AishaWahab.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/aishabbwahab,"1179 West A Street #157 Hayward, CA 94541",510-863-1545,https://www.linkedin.com/in/aishabbwahab/
,n/a,Lily Mei,CA,,,n/a,n/a,https://www.facebook.com/lilymei888,https://www.facebook.com/LilyMeiFremontMayor,n/a,n/a,, https://www.twitter.com/LilyMei4Fremont,Democratic Party,California State Senate District 10,California State Senate District 10,,Candidate,Lily,Mei,Female,lily@lilymei.org,,n/a,,n/a,https://lilymei.org/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"PO Box 1293, Alameda, CA 94501",510-284-4011,https://www.linkedin.com/in/lilymei/
,n/a,Aisha Wahab,CA,,,n/a,n/a,https://www.facebook.com/aishabbwahab,,n/a,n/a,,,Democratic Party,California State Senate District 10,California State Senate District 10,,Candidate,Aisha,Wahab,Female,ateam@aishawahab.com,,n/a,,n/a,https://www.AishaWahab.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/aishabbwahab,"1179 West A Street #157 Hayward, CA 94541",510-863-1545,https://www.linkedin.com/in/aishabbwahab/
,n/a,Shannon Grove,CA,,,n/a,n/a,https://www.facebook.com/shannon.grove.39,https://www.facebook.com/ShannonGroveForStateSenate,n/a,n/a,, https://www.twitter.com/ShannonGroveCA,Republican Party,California State Senate District 12,California State Senate District 12,,Candidate,Shannon,Grove,Female,shannongroveforstatesenate@gmail.com,,n/a,,n/a,https://shannongrove.net/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/shannongrove/,,"P.O. Box 10330, Bakersfield, CA 93389",661-377-0410,https://www.linkedin.com/in/shannongrove/
,n/a,Susanne Gundy,CA,,,n/a,n/a,https://www.facebook.com/susanne.gundy,,n/a,n/a,, https://www.twitter.com/susannemgundy,Democratic Party,California State Senate District 12,California State Senate District 12,,Candidate,Susanne,Gundy,,susannegundy@gmail.com,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"P.O. Box 3900, Visalia, CA 93278",559-368-9464,https://www.linkedin.com/in/susanne-gundy-6371a59/
,n/a,Shannon Grove,CA,,,n/a,n/a,https://www.facebook.com/shannon.grove.39,https://www.facebook.com/ShannonGroveForStateSenate,n/a,n/a,, https://www.twitter.com/ShannonGroveCA,Republican Party,California State Senate District 12,California State Senate District 12,,Candidate,Shannon,Grove,Female,shannongroveforstatesenate@gmail.com,,n/a,,n/a,https://shannongrove.net/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/shannongrove/,,"P.O. Box 10330, Bakersfield, CA 93389",661-377-0410,https://www.linkedin.com/in/shannongrove/
,n/a,Susanne Gundy,CA,,,n/a,n/a,https://www.facebook.com/susanne.gundy,,n/a,n/a,, https://www.twitter.com/susannemgundy,Democratic Party,California State Senate District 12,California State Senate District 12,,Candidate,Susanne,Gundy,,susannegundy@gmail.com,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"P.O. Box 3900, Visalia, CA 93278",559-368-9464,https://www.linkedin.com/in/susanne-gundy-6371a59/
,n/a,Anna Caballero,CA,,,n/a,n/a,,https://www.facebook.com/Anna4Senate,n/a,n/a, https://www.twitter.com/AMCab2, https://www.twitter.com/anna4thevalley,Democratic Party,California State Senate District 14,California State Senate District 14,,Candidate,Anna,Caballero,Female,staff@cabrelloforsenate.com,,n/a,,n/a,https://annaforsenate.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/annaforsenate/,"1127-11th Street, Suite 210, Sacramento, CA 95814",559-238-5545,
,n/a,Amnon Shor,CA,,,n/a,n/a,https://www.facebook.com/drshor1953,https://www.facebook.com/shorforsenate,n/a,n/a,, https://www.twitter.com/shorforsenate,Republican Party,California State Senate District 14,California State Senate District 14,,Candidate,Amnon,Shor,Male,drshor1@gmail.com,,n/a,,n/a,https://www.shorforsenate.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/shorforsenate/,"5132 N. Palm Ave #101, Fresno, CA 93704",559-579-7888,
,n/a,Anna Caballero,CA,,,n/a,n/a,,https://www.facebook.com/Anna4Senate,n/a,n/a, https://www.twitter.com/AMCab2, https://www.twitter.com/anna4thevalley,Democratic Party,California State Senate District 14,California State Senate District 14,,Candidate,Anna,Caballero,Female,staff@cabrelloforsenate.com,,n/a,,n/a,https://annaforsenate.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/annaforsenate/,"1127-11th Street, Suite 210, Sacramento, CA 95814",559-238-5545,
,n/a,Amnon Shor,CA,,,n/a,n/a,https://www.facebook.com/drshor1953,https://www.facebook.com/shorforsenate,n/a,n/a,, https://www.twitter.com/shorforsenate,Republican Party,California State Senate District 14,California State Senate District 14,,Candidate,Amnon,Shor,Male,drshor1@gmail.com,,n/a,,n/a,https://www.shorforsenate.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/shorforsenate/,"5132 N. Palm Ave #101, Fresno, CA 93704",559-579-7888,
,n/a,Melissa Hurtado,CA,,,n/a,n/a,,,n/a,n/a,, https://www.twitter.com/MHurtadoCA,Democratic Party,California State Senate District 16,California State Senate District 16,,Candidate,Melissa,Hurtado,Female,info@melissahurtado.com,,n/a,,n/a,https://www.melissahurtado.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/MHurtadoCA/,"1787 Tribute Road, Ste K, Sacramento, CA 95815",559-524-1414,
,n/a,David Shepard,CA,,,n/a,n/a,https://www.facebook.com/profile.php?id=100077362765972,https://www.facebook.com/ShepardforSenate,n/a,n/a,,,Republican Party,California State Senate District 16,California State Senate District 16,,Candidate,David,Shepard,Male,davidshepard@gmail.com,,n/a,,n/a,https://www.shepardforsenate.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/davideshepard/,"11188 Road 192, Porterville, CA 93257",,https://www.linkedin.com/in/david-shepard-8a74a0119/
,n/a,Melissa Hurtado,CA,,,n/a,n/a,,,n/a,n/a,, https://www.twitter.com/MHurtadoCA,Democratic Party,California State Senate District 16,California State Senate District 16,,Candidate,Melissa,Hurtado,Female,info@melissahurtado.com,,n/a,,n/a,https://www.melissahurtado.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/MHurtadoCA/,"1787 Tribute Road, Ste K, Sacramento, CA 95815",559-524-1414,
,n/a,David Shepard,CA,,,n/a,n/a,https://www.facebook.com/profile.php?id=100077362765972,https://www.facebook.com/ShepardforSenate,n/a,n/a,,,Republican Party,California State Senate District 16,California State Senate District 16,,Candidate,David,Shepard,Male,davidshepard@gmail.com,,n/a,,n/a,https://www.shepardforsenate.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/davideshepard/,"11188 Road 192, Porterville, CA 93257",,https://www.linkedin.com/in/david-shepard-8a74a0119/
,n/a,Steve Padilla,CA,,,n/a,n/a,https://www.facebook.com/steve.padilla.73,,n/a,n/a,,,Democratic Party,California State Senate District 18,California State Senate District 18,,Candidate,Steve,Padilla,Male,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Alejandro Galicia,CA,,,n/a,n/a,https://www.facebook.com/algalicia1,https://www.facebook.com/VoteAlejandro,n/a,n/a,, https://www.twitter.com/alexxgalicia,Republican Party,California State Senate District 18,California State Senate District 18,,Candidate,Alejandro,Galicia,Male,alexgalicia@me.com,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/alexxgalicia,"1021 Bay Blvd, Ste S, Chula Vista, CA 91911",619-587-1069,https://www.linkedin.com/in/alexgalicia/
,n/a,Steve Padilla,CA,,,n/a,n/a,https://www.facebook.com/steve.padilla.73,,n/a,n/a,,,Democratic Party,California State Senate District 18,California State Senate District 18,,Candidate,Steve,Padilla,Male,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Alejandro Galicia,CA,,,n/a,n/a,https://www.facebook.com/algalicia1,https://www.facebook.com/VoteAlejandro,n/a,n/a,, https://www.twitter.com/alexxgalicia,Republican Party,California State Senate District 18,California State Senate District 18,,Candidate,Alejandro,Galicia,Male,alexgalicia@me.com,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/alexxgalicia,"1021 Bay Blvd, Ste S, Chula Vista, CA 91911",619-587-1069,https://www.linkedin.com/in/alexgalicia/
,n/a,Mike McGuire,CA,,,n/a,n/a,,https://www.facebook.com/SenatorMikeMcGuire,n/a,n/a,, https://www.twitter.com/ilike_mike,Democratic Party,California State Senate District 2,California State Senate District 2,,Candidate,Mike,McGuire,Male,Mike.McGuire@SenatorMikeMcGuire.com,,n/a,,n/a,https://senatormikemcguire.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"369B Third Street, Suite 652, San Rafael, CA 94901",415-580-2575,
,n/a,Gene Yoon,CA,,,n/a,n/a,https://www.facebook.com/geneyoon,https://www.facebook.com/GeneYoonCA,n/a,n/a, https://www.twitter.com/ginsudo, https://www.twitter.com/GeneYoonCA,Republican Party,California State Senate District 2,California State Senate District 2,,Candidate,Gene,Yoon,Male,info@geneyoon.com,,n/a,,n/a,https://www.geneyoon.com/,n/a,n/a,n/a,n/a,n/a,n/a,https://www.youtube.com/user/ginsudo,n/a,n/a,https://www.instagram.com/ginsudo/,https://www.instagram.com/geneyoonca/,"P.O. Box 719, Cobb, CA 95426",707-881-7722,https://www.linkedin.com/in/ginsuyoon/
,n/a,Mike McGuire,CA,,,n/a,n/a,,https://www.facebook.com/SenatorMikeMcGuire,n/a,n/a,, https://www.twitter.com/ilike_mike,Democratic Party,California State Senate District 2,California State Senate District 2,,Candidate,Mike,McGuire,Male,Mike.McGuire@SenatorMikeMcGuire.com,,n/a,,n/a,https://senatormikemcguire.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"369B Third Street, Suite 652, San Rafael, CA 94901",415-580-2575,
,n/a,Gene Yoon,CA,,,n/a,n/a,https://www.facebook.com/geneyoon,https://www.facebook.com/GeneYoonCA,n/a,n/a, https://www.twitter.com/ginsudo, https://www.twitter.com/GeneYoonCA,Republican Party,California State Senate District 2,California State Senate District 2,,Candidate,Gene,Yoon,Male,info@geneyoon.com,,n/a,,n/a,https://www.geneyoon.com/,n/a,n/a,n/a,n/a,n/a,n/a,https://www.youtube.com/user/ginsudo,n/a,n/a,https://www.instagram.com/ginsudo/,https://www.instagram.com/geneyoonca/,"P.O. Box 719, Cobb, CA 95426",707-881-7722,https://www.linkedin.com/in/ginsuyoon/
