govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id,Name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,party,state,status,district,ethnicity,race,gender,education,occupation,Office,email_official,email_other,email_campaign,Bio,date_of_birth,date_of_death,Image,website_campaign,website_official,website_personal,address_capitol,phone_capitol,fax_capitol,address_district,phone_district,fax_district,contact_form_url,address_campaign,phone_campaign,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID
,,H2CA36439,,,ocd-division/country:us/state:ca/cd:36,,,Raul Ruiz,Raul,,Ruiz,,,,Democratic Party,CA,Incumbent,California District 36,,,Male,,,U.S. House California District 36,,,,,1972-08-25,,,,https://ruiz.house.gov,,2342 Rayburn House Office Building,202-225-5330,,,,,,,,,,,,,,https://www.twitter.com/CongressmanRuiz,,,https://www.youtube.com/c/repraulruiz,,,,,,https://www.facebook.com/CongressmanRaulRuizMD,,,,,,https://ruiz.house.gov/rss.xml,,,79727,412519,136407,,,21311,,/m/02p8pz0,,https://api.propublica.org/congress/v1/members/R000599.json,
,,H2MD02160,,,ocd-division/country:us/state:md/cd:2,,,C.A. Dutch Ruppersberger,C.A. Dutch,,Ruppersberger,,,,Democratic Party,MD,Incumbent,Maryland District 2,,,Male,,,U.S. House Maryland District 2,,,,,1946-01-31,,,,https://ruppersberger.house.gov,,2206 Rayburn House Office Building,202-225-3061,,,,,,,,,,,,,,https://www.twitter.com/Call_Me_Dutch,,,https://www.youtube.com/c/ruppersberger,,,,,,https://www.facebook.com/DutchRupp,,,,,,https://ruppersberger.house.gov/rss.xml,,,49155,400349,36130,,,20329,,/m/025k36,,https://api.propublica.org/congress/v1/members/R000576.json,
,,H2IL01042,,,ocd-division/country:us/state:il/cd:1,,,Bobby L. Rush,Bobby,L.,Rush,,,,Democratic Party,IL,Incumbent,Illinois District 1,,,Male,,,U.S. House Illinois District 1,,,,,1946-11-23,,,,https://rush.house.gov,,2188 Rayburn House Office Building,202-225-4372,,,,,,,,,,,,,,https://www.twitter.com/RepBobbyRush,,,https://www.youtube.com/c/CongressmanRush,,,,,,https://www.facebook.com/congressmanbobbyrush,,,,,,https://rush.house.gov/rss.xml,,,26127,400350,26831,,,29346,,/m/0255x3,,https://api.propublica.org/congress/v1/members/R000515.json,
,,H6FL04105,,,ocd-division/country:us/state:fl/cd:4,,,John Rutherford,John,,Rutherford,,,,Republican Party,FL,Incumbent,Florida District 4,,,Male,,,U.S. House Florida District 4,,,,,1952-09-02,,,,https://rutherford.house.gov,,1711 Longworth House Office Building,202-225-2501,,,,,,,,,,,,,,https://www.twitter.com/RepRutherfordFL,,,,,,,,,https://www.facebook.com/RepRutherfordFL,,,,,,https://rutherford.house.gov/rss.xml,,,104531,412692,172542,,,21744,,/m/03zz77,,https://api.propublica.org/congress/v1/members/R000609.json,
,,H2OH17109,,,ocd-division/country:us/state:oh/cd:13,,,Tim Ryan,Tim,,Ryan,,,,Democratic Party,OH,Incumbent,Ohio District 13,,,Male,,,U.S. House Ohio District 13,,,,,1973-07-16,,,,https://timryan.house.gov,,1126 Longworth House Office Building,202-225-5261,,,,,,,,,,,,,,https://www.twitter.com/RepTimRyan,,,https://www.youtube.com/c/timryanvision,,,,,,https://www.facebook.com/timryan,,,,,,https://timryan.house.gov/rss.xml,,,1003608,400352,45638,,,20343,,/m/039tr9,,https://api.propublica.org/congress/v1/members/R000577.json,
,,,,,ocd-division/country:us/state:mp/cd:79,,,Gregorio Kilili Camacho Sablan,Gregorio,Kilili Camacho,Sablan,,,,Democratic Party,MP,Incumbent,Northern Mariana Islands At-Large District,,,Male,,,U.S. House Northern Mariana Islands At-Large District,,,,,1955-01-19,,,,https://sablan.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/Kilili_Sablan,,,https://www.youtube.com/c/CongressmanSablan,,,,,,https://www.facebook.com/153423912663,,,,,,https://sablan.house.gov/rss.xml,,,1031366,412312,110903,,,,,/m/04ycmvy,,https://api.propublica.org/congress/v1/members/S001177.json,
,,H8FL27185,,,ocd-division/country:us/state:fl/cd:27,,,Maria Elvira Salazar,Maria,Elvira,Salazar,,,,Republican Party,FL,Incumbent,Florida District 27,,,Male,,,U.S. House Florida District 27,,,,,1961-11-01,,,,https://salazar.house.gov,,1616 Longworth House Office Building,202-225-3931,,,,,,,,,,,,,,https://www.twitter.com/RepMariaSalazar,,,,,,,,,,,,,,,,,,,456810,182300,,,,,/g/1hb_g7r18,,https://api.propublica.org/congress/v1/members/S000168.json,
,,,,,ocd-division/country:us/state:gu/cd:79,,,Michael San Nicolas,Michael,,San Nicolas,,,,Democratic Party,GU,Incumbent,Guam At-Large District,,,Male,,,U.S. House Guam At-Large District,,,,,1981-01-30,,,,https://sannicolas.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/GuamCongressman,,,,,,,,,,,,,,,,,,,412770,,,,,,,,https://api.propublica.org/congress/v1/members/S001204.json,
,,H2CA39078,,,ocd-division/country:us/state:ca/cd:38,,,Linda T. Sánchez,Linda,T.,Sánchez,,,,Democratic Party,CA,Incumbent,California District 38,,,Female,,,U.S. House California District 38,,,,,1969-01-28,,,,https://lindasanchez.house.gov,,2329 Rayburn House Office Building,202-225-6676,,,,,,,,,,,,,,https://www.twitter.com/RepLindaSanchez,,,https://www.youtube.com/c/LindaTSanchez,,,,,,https://www.facebook.com/CongresswomanLindaSanchez,,,,,,https://lindasanchez.house.gov/rss.xml,,,1003554,400355,29674,,,20310,,/m/024xc7,,https://api.propublica.org/congress/v1/members/S001156.json,
,,H6MD03292,,,ocd-division/country:us/state:md/cd:3,,,John Sarbanes,John,,Sarbanes,,,,Democratic Party,MD,Incumbent,Maryland District 3,,,Male,,,U.S. House Maryland District 3,,,,,1962-05-22,,,,https://sarbanes.house.gov,,2370 Rayburn House Office Building,202-225-4016,,,,,,,,,,,,,,https://www.twitter.com/RepSarbanes,,,https://www.youtube.com/c/RepJohnSarbanes,,,,,,https://www.facebook.com/RepSarbanes,,,,,,https://sarbanes.house.gov/rss.xml,,,1022884,412212,66575,,,20724,,/m/08_r8n,,https://api.propublica.org/congress/v1/members/S001168.json,
,,H0LA01087,,,ocd-division/country:us/state:la/cd:1,,,Steve Scalise,Steve,,Scalise,,,,Republican Party,LA,Incumbent,Louisiana District 1,,,Male,,,U.S. House Louisiana District 1,,,,,1965-10-06,,,,https://scalise.house.gov,,2049 Rayburn House Office Building,202-225-3015,,,,,,,,,,,,,,https://www.twitter.com/SteveScalise,,,https://www.youtube.com/c/RepSteveScalise,,,,,,https://www.facebook.com/RepSteveScalise,,,,,,https://scalise.house.gov/rss.xml,,,1015311,412261,9026,,,20759,,/m/0br34c,,https://api.propublica.org/congress/v1/members/S001176.json,
,,H8PA07200,,,ocd-division/country:us/state:pa/cd:5,,,Mary Gay Scanlon,Mary,Gay,Scanlon,,,,Democratic Party,PA,Incumbent,Pennsylvania District 5,,,Female,,,U.S. House Pennsylvania District 5,,,,,1959-08-30,,,,https://scanlon.house.gov,,1227 Longworth House Office Building,202-225-2011,,,,,,,,,,,,,,https://www.twitter.com/RepMGS,,,,,,,,,,,,,,,https://medium.com/feed/@repmgs,,,,412750,178890,,,,,/g/11ghrc58bb,,https://api.propublica.org/congress/v1/members/S001205.json,
,,H8IL09067,,,ocd-division/country:us/state:il/cd:9,,,Jan Schakowsky,Jan,,Schakowsky,,,,Democratic Party,IL,Incumbent,Illinois District 9,,,Female,,,U.S. House Illinois District 9,,,,,1944-05-26,,,,https://schakowsky.house.gov,,2367 Rayburn House Office Building,202-225-2111,,,,,,,,,,,,,,https://www.twitter.com/JanSchakowsky,,,https://www.youtube.com/c/repschakowsky,,,,,,https://www.facebook.com/janschakowsky,,,,,,,,,57874,400360,6387,,,29911,,/m/0256nw,,https://api.propublica.org/congress/v1/members/S001145.json,
,,H0CA27085,,,ocd-division/country:us/state:ca/cd:28,,,Adam B. Schiff,Adam,B.,Schiff,,,,Democratic Party,CA,Incumbent,California District 28,,,Male,,,U.S. House California District 28,,,,,1960-06-22,,,,https://schiff.house.gov,,2309 Rayburn House Office Building,202-225-4176,,,,,,,,,,,,,,https://www.twitter.com/RepAdamSchiff,,,https://www.youtube.com/c/adamschiff,,,,,,https://www.facebook.com/RepAdamSchiff,,,,,,,,,90167,400361,9489,,,20104,,/m/024tls,,https://api.propublica.org/congress/v1/members/S001150.json,
,,H2IL10068,,,ocd-division/country:us/state:il/cd:10,,,Brad Schneider,Brad,,Schneider,,,,Democratic Party,IL,Incumbent,Illinois District 10,,,Male,,,U.S. House Illinois District 10,,,,,1961-08-20,,,,https://schneider.house.gov,,300 Cannon House Office Building,202-225-4835,,,,,,,,,,,,,,https://www.twitter.com/repschneider,,,https://www.youtube.com/c/RepBradSchneider,,,,,,https://www.facebook.com/CongressmanBradSchneider,,,,,,https://schneider.house.gov/rss.xml,,,63948,412534,134948,,,21326,,/m/0j63zyv,,https://api.propublica.org/congress/v1/members/S001190.json,
,,H8OR05107,,,ocd-division/country:us/state:or/cd:5,,,Kurt Schrader,Kurt,,Schrader,,,,Democratic Party,OR,Incumbent,Oregon District 5,,,Male,,,U.S. House Oregon District 5,,,,,1951-10-19,,,,https://schrader.house.gov,,2431 Rayburn House Office Building,202-225-5711,,,,,,,,,,,,,,https://www.twitter.com/RepSchrader,,,https://www.youtube.com/c/repkurtschrader,,,,,,https://www.facebook.com/repschrader,,,,,,https://schrader.house.gov/newsroom/rss.aspx,,,1031358,412315,10813,,,20944,,/m/0412ntl,,https://api.propublica.org/congress/v1/members/S001180.json,
,,H8WA08189,,,ocd-division/country:us/state:wa/cd:8,,,Kim Schrier,Kim,,Schrier,,,,Democratic Party,WA,Incumbent,Washington District 8,,,Female,,,U.S. House Washington District 8,,,,,1968-08-23,,,,https://schrier.house.gov,,1123 Longworth House Office Building,202-225-7761,,,,,,,,,,,,,,https://www.twitter.com/RepKimSchrier,,,,,,,,,,,,,,,,,,,412835,181124,,,,,/g/11gzqmm209,,https://api.propublica.org/congress/v1/members/S001216.json,
,,H4AZ06045,,,ocd-division/country:us/state:az/cd:6,,,David Schweikert,David,,Schweikert,,,,Republican Party,AZ,Incumbent,Arizona District 6,,,Male,,,U.S. House Arizona District 6,,,,,1962-03-03,,,,https://schweikert.house.gov,,304 Cannon House Office Building,202-225-2190,,,,,,,,,,,,,,https://www.twitter.com/RepDavid,,,https://www.youtube.com/c/RepDavidSchweikert,,,,,,https://www.facebook.com/repdavidschweikert,,,,,,https://schweikert.house.gov/rss.xml,,,5205,412399,106387,,,21105,,/m/03wbpxj,,https://api.propublica.org/congress/v1/members/S001183.json,
,,H2GA13012,,,ocd-division/country:us/state:ga/cd:13,,,David Scott,David,,Scott,,,,Democratic Party,GA,Incumbent,Georgia District 13,,,Male,,,U.S. House Georgia District 13,,,,,1945-06-27,,,,https://davidscott.house.gov,,468 Cannon House Office Building,202-225-2939,,,,,,,,,,,,,,https://www.twitter.com/RepDavidScott,,,https://www.youtube.com/c/RepDavidScott,,,,,,https://www.facebook.com/113303673339,,,,,,https://davidscott.house.gov/news/rss.aspx,,,1003567,400363,7826,,,20321,,/m/0255r4,,https://api.propublica.org/congress/v1/members/S001157.json,
,,H6VA01117,,,ocd-division/country:us/state:va/cd:3,,,Robert C. Scott,Robert,C.,Scott,,,,Democratic Party,VA,Incumbent,Virginia District 3,,,Male,,,U.S. House Virginia District 3,,,,,1947-04-30,,,,https://bobbyscott.house.gov,,2328 Rayburn House Office Building,202-225-8351,,,,,,,,,,,,,,https://www.twitter.com/BobbyScott,,,https://www.youtube.com/c/repbobbyscott,,,,,,https://www.facebook.com/RepBobbyScott,,,,,,https://bobbyscott.house.gov/rss.xml,,,25888,400364,27117,,,39307,,/m/03twgl,,https://api.propublica.org/congress/v1/members/S000185.json,
,,H0GA08099,,,ocd-division/country:us/state:ga/cd:8,,,Austin Scott,Austin,,Scott,,,,Republican Party,GA,Incumbent,Georgia District 8,,,Male,,,U.S. House Georgia District 8,,,,,1969-12-10,,,,https://austinscott.house.gov,,2417 Rayburn House Office Building,202-225-6531,,,,,,,,,,,,,,https://www.twitter.com/AustinScottGA08,,,https://www.youtube.com/c/RepAustinScott,,,,,,https://www.facebook.com/RepAustinScott,,,,,,https://austinscott.house.gov/rss.xml,,,623344,412417,11812,,,21123,,/m/076zn3y,,https://api.propublica.org/congress/v1/members/S001189.json,
,,H2TX03126,,,ocd-division/country:us/state:tx/cd:17,,,Pete Sessions,Pete,,Sessions,,,,Republican Party,TX,Incumbent,Texas District 17,,,Male,,,U.S. House Texas District 17,,,,,1955-03-22,,,,https://sessions.house.gov,,2204 Rayburn House Office Building,202-225-6105,,,,,,,,,,,,,,https://www.twitter.com/PeteSessions,,,https://www.youtube.com/c/PeteSessions,,,,,,https://www.facebook.com/petesessions,,,,,,,,,36807,400367,288,,,29759,,/m/03v39l,,https://api.propublica.org/congress/v1/members/S000250.json,
,,H0AL07086,,,ocd-division/country:us/state:al/cd:7,,,Terri Sewell,Terri,,Sewell,,,,Democratic Party,AL,Incumbent,Alabama District 7,,,Female,,,U.S. House Alabama District 7,,,,,1965-01-01,,,,https://sewell.house.gov,,2201 Rayburn House Office Building,202-225-2665,,,,,,,,,,,,,,https://www.twitter.com/RepTerriSewell,,,https://www.youtube.com/c/RepSewell,,,,,,https://www.facebook.com/RepSewell,,,,,,https://sewell.house.gov/rss.xml,,,623257,412396,121621,,,21102,,/m/05pbszt,,https://api.propublica.org/congress/v1/members/S001185.json,
,,H6CA24113,,,ocd-division/country:us/state:ca/cd:30,,,Brad Sherman,Brad,,Sherman,,,,Democratic Party,CA,Incumbent,California District 30,,,Male,,,U.S. House California District 30,,,,,1954-10-24,,,,https://sherman.house.gov,,2181 Rayburn House Office Building,202-225-5911,,,,,,,,,,,,,,https://www.twitter.com/BradSherman,,,https://www.youtube.com/c/shermanca27,,,,,,https://www.facebook.com/63158229861,,,,,,https://sherman.house.gov/rss.xml,,,45124,400371,142,,,29707,,/m/024tkr,,https://api.propublica.org/congress/v1/members/S000344.json,
,,H8NJ11142,,,ocd-division/country:us/state:nj/cd:11,,,Mikie Sherrill,Mikie,,Sherrill,,,,Democratic Party,NJ,Incumbent,New Jersey District 11,,,Female,,,U.S. House New Jersey District 11,,,,,1972-01-19,,,,https://sherrill.house.gov,,1414 Longworth House Office Building,202-225-5034,,,,,,,,,,,,,,https://www.twitter.com/RepSherrill,,,,,,,,,,,,,,,,,,,412799,179651,,,,,/g/11f3r4x6x5,,https://api.propublica.org/congress/v1/members/S001207.json,
,,H8ID02064,,,ocd-division/country:us/state:id/cd:2,,,Mike Simpson,Mike,,Simpson,,,,Republican Party,ID,Incumbent,Idaho District 2,,,Male,,,U.S. House Idaho District 2,,,,,1950-09-08,,,,https://simpson.house.gov,,2084 Rayburn House Office Building,202-225-5531,,,,,,,,,,,,,,https://www.twitter.com/CongMikeSimpson,,,https://www.youtube.com/c/CongMikeSimpson,,,,,,https://www.facebook.com/96007744606,,,,,,https://simpson.house.gov/news/rss.aspx,,,57889,400376,2917,,,29910,,/m/0255tn,,https://api.propublica.org/congress/v1/members/S001148.json,
,,H6NJ13191,,,ocd-division/country:us/state:nj/cd:8,,,Albio Sires,Albio,,Sires,,,,Democratic Party,NJ,Incumbent,New Jersey District 8,,,Male,,,U.S. House New Jersey District 8,,,,,1951-01-26,,,,https://sires.house.gov,,2268 Rayburn House Office Building,202-225-7919,,,,,,,,,,,,,,https://www.twitter.com/RepSires,,,https://www.youtube.com/c/RepSiresNJ13,,,,,,https://www.facebook.com/81058818750,,,,,,https://sires.house.gov/rss.xml,,,1022293,412186,22510,,,20542,,/m/08bt8r,,https://api.propublica.org/congress/v1/members/S001165.json,
,,H8MI08102,,,ocd-division/country:us/state:mi/cd:8,,,Elissa Slotkin,Elissa,,Slotkin,,,,Democratic Party,MI,Incumbent,Michigan District 8,,,Female,,,U.S. House Michigan District 8,,,,,1976-07-10,,,,https://slotkin.house.gov,,1210 Longworth House Office Building,202-225-4872,,,,,,,,,,,,,,https://www.twitter.com/RepSlotkin,,,,,,,,,,,,,,,,,,,412784,181080,,,,,/g/11dfr3z7r1,,https://api.propublica.org/congress/v1/members/S001208.json,
,,H4MO08162,,,ocd-division/country:us/state:mo/cd:8,,,Jason Smith,Jason,,Smith,,,,Republican Party,MO,Incumbent,Missouri District 8,,,Male,,,U.S. House Missouri District 8,,,,,1980-06-16,,,,https://jasonsmith.house.gov,,2418 Rayburn House Office Building,202-225-4404,,,,,,,,,,,,,,https://www.twitter.com/RepJasonSmith,,,https://www.youtube.com/c/RepJasonSmith,,,,,,https://www.facebook.com/repjasonsmith,,,,,,,,,71083,412596,59318,,,21373,,/m/0g9yj_2,,https://api.propublica.org/congress/v1/members/S001195.json,
,,H6NE03115,,,ocd-division/country:us/state:ne/cd:3,,,Adrian Smith,Adrian,,Smith,,,,Republican Party,NE,Incumbent,Nebraska District 3,,,Male,,,U.S. House Nebraska District 3,,,,,1970-12-19,,,,https://adriansmith.house.gov,,502 Cannon House Office Building,202-225-6435,,,,,,,,,,,,,,https://www.twitter.com/RepAdrianSmith,,,https://www.youtube.com/c/RepAdrianSmith,,,,,,,,,,,,https://adriansmith.house.gov/rss.xml,,,1022845,412217,21284,,,20729,,/m/0c505n,,https://api.propublica.org/congress/v1/members/S001172.json,
,,H6WA09025,,,ocd-division/country:us/state:wa/cd:9,,,Adam Smith,Adam,,Smith,,,,Democratic Party,WA,Incumbent,Washington District 9,,,Male,,,U.S. House Washington District 9,,,,,1965-06-15,,,,https://adamsmith.house.gov,,2264 Rayburn House Office Building,202-225-8901,,,,,,,,,,,,,,https://www.twitter.com/RepAdamSmith,,,https://www.youtube.com/c/CongressmanAdamSmith,,,,,,https://www.facebook.com/RepAdamSmith,,,,,,,,,44329,400379,845,,,29768,,/m/024zj_,,https://api.propublica.org/congress/v1/members/S000510.json,
,,H8NJ04014,,,ocd-division/country:us/state:nj/cd:4,,,Christopher H. Smith,Christopher,H.,Smith,,,,Republican Party,NJ,Incumbent,New Jersey District 4,,,Male,,,U.S. House New Jersey District 4,,,,,1953-03-04,,,,https://chrissmith.house.gov,,2373 Rayburn House Office Building,202-225-3765,,,,,,,,,,,,,,https://www.twitter.com/RepChrisSmith,,,https://www.youtube.com/c/USRepChrisSmith,,,,,,https://www.facebook.com/RepChrisSmith,,,,,,https://chrissmith.house.gov/news/rss.aspx,,,6411,400380,26952,,,14863,,/m/033f4d,,https://api.propublica.org/congress/v1/members/S000522.json,
,,H6PA16320,,,ocd-division/country:us/state:pa/cd:11,,,Lloyd Smucker,Lloyd,,Smucker,,,,Republican Party,PA,Incumbent,Pennsylvania District 11,,,Male,,,U.S. House Pennsylvania District 11,,,,,1964-01-23,,,,https://smucker.house.gov,,302 Cannon House Office Building,202-225-2411,,,,,,,,,,,,,,https://www.twitter.com/RepSmucker,,,,,,,,,https://www.facebook.com/RepSmucker,,,,,,https://smucker.house.gov/rss.xml,,,103540,412722,102454,,,21745,,/m/05t08cn,,https://api.propublica.org/congress/v1/members/S001199.json,
,,H6FL09179,,,ocd-division/country:us/state:fl/cd:9,,,Darren Soto,Darren,,Soto,,,,Democratic Party,FL,Incumbent,Florida District 9,,,Male,,,U.S. House Florida District 9,,,,,1978-02-25,,,,https://soto.house.gov,,2353 Rayburn House Office Building,202-225-9889,,,,,,,,,,,,,,https://www.twitter.com/RepDarrenSoto,,,https://www.youtube.com/c/repdarrensoto,,,,,,https://www.facebook.com/CongressmanDarrenSoto,,,,,,https://soto.house.gov/rss.xml,,,104534,412695,67618,,,21746,,/m/05b_1xw,,https://api.propublica.org/congress/v1/members/S001200.json,
,,H8VA07094,,,ocd-division/country:us/state:va/cd:7,,,Abigail Spanberger,Abigail,,Spanberger,,,,Democratic Party,VA,Incumbent,Virginia District 7,,,Female,,,U.S. House Virginia District 7,,,,,1979-08-07,,,,https://spanberger.house.gov,,1431 Longworth House Office Building,202-225-2815,,,,,,,,,,,,,,https://www.twitter.com/RepSpanberger,,,,,,,,,,,,,,,,,,,412833,179682,,,,,/g/11fgm1ffs7,,https://api.propublica.org/congress/v1/members/S001209.json,
,,H0IN05326,,,ocd-division/country:us/state:in/cd:5,,,Victoria Spartz,Victoria,,Spartz,,,,Republican Party,IN,Incumbent,Indiana District 5,,,Female,,,U.S. House Indiana District 5,,,,,1978-10-06,,,,https://spartz.house.gov,,1523 Longworth House Office Building,202-225-2276,,,,,,,,,,,,,,https://www.twitter.com/RepSpartz,,,,,,,,,,,,,,,,,,,456822,,,,,,/g/11h23hjb94,,https://api.propublica.org/congress/v1/members/S000929.json,
,,H8CA12171,,,ocd-division/country:us/state:ca/cd:14,,,Jackie Speier,Jackie,,Speier,,,,Democratic Party,CA,Incumbent,California District 14,,,Female,,,U.S. House California District 14,,,,,1950-05-14,,,,https://speier.house.gov,,2465 Rayburn House Office Building,202-225-3531,,,,,,,,,,,,,,https://www.twitter.com/RepSpeier,,,https://www.youtube.com/c/jackiespeierca12,,,,,,https://www.facebook.com/JackieSpeier,,,,,,,,,1027627,412259,8425,,,20762,,/m/06k27l,,https://api.propublica.org/congress/v1/members/S001175.json,
,,,,,ocd-division/country:us/state:nm/cd:1,,,Melanie Stansbury,Melanie,,Stansbury,,,,Democratic Party,NM,Incumbent,New Mexico District 1,,,Female,,,U.S. House New Mexico District 1,,,,,1979-01-31,,,,https://stansbury.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/Rep_Stansbury,,,,,,,,,,,,,,,,,,,456861,,,,,,,,https://api.propublica.org/congress/v1/members/S001218.json,
,,H8AZ09040,,,ocd-division/country:us/state:az/cd:9,,,Greg Stanton,Greg,,Stanton,,,,Democratic Party,AZ,Incumbent,Arizona District 9,,,Male,,,U.S. House Arizona District 9,,,,,1970-03-08,,,,https://stanton.house.gov,,207 Cannon House Office Building,202-225-9888,,,,,,,,,,,,,,https://www.twitter.com/RepGregStanton,,,,,,,,,,,,,,,,,,,412753,72030,,,,,/m/0hgrxqb,,https://api.propublica.org/congress/v1/members/S001211.json,
,,H8MN08043,,,ocd-division/country:us/state:mn/cd:8,,,Pete Stauber,Pete,,Stauber,,,,Republican Party,MN,Incumbent,Minnesota District 8,,,Male,,,U.S. House Minnesota District 8,,,,,1966-05-10,,,,https://stauber.house.gov,,461 Cannon House Office Building,202-225-6211,,,,,,,,,,,,,,https://www.twitter.com/RepPeteStauber,,,,,,,,,,,,,,,,,,,412792,159954,,,,,/g/11gjy6v3nv,,https://api.propublica.org/congress/v1/members/S001212.json,
,,H0CA48198,,,ocd-division/country:us/state:ca/cd:48,,,Michelle Steel,Michelle,,Steel,,,,Republican Party,CA,Incumbent,California District 48,,,Female,,,U.S. House California District 48,,,,,1955-06-21,,,,https://steel.house.gov,,1113 Longworth House Office Building,202-225-2415,,,,,,,,,,,,,,https://www.twitter.com/RepSteel,,,,,,,,,,,,,,,,,,,456803,,,,,,/m/028bz6v,,https://api.propublica.org/congress/v1/members/S001135.json,
