name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,Image,party,Office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,Bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Joan Farr,Joan,,Farr,,,,,Republican Party,U.S. Senate Kansas,U.S. Senator,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,joan@joanfarr.com,n/a,,https://joanfarr.com/,,https://www.twitter.com/JoanEFarr,https://www.twitter.com/FarrforUs,,https://www.youtube.com/channel/UC9iNjgRRTIXC9spcYueP4kw,,,,https://www.instagram.com/joanfarr73/,,https://www.facebook.com/JoanFarr73,https://www.facebook.com/JoanFarrforUSSenate,,,,,"P.O. Box 14 Derby, KS 67037",n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Jerry Moran,Jerry,,Moran,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Jerry_Moran%2C_official_portrait%2C_112th_Congress.jpg/440px-Jerry_Moran%2C_official_portrait%2C_112th_Congress.jpg,Republican Party,U.S. Senate Kansas,U.S. Senator,KS,Incumbent,Kansas Statewide,,,Male,1954-05-29,,,,,,,info@moranforkansas.com,https://www.moran.senate.gov,,https://moranforkansas.com/,https://www.twitter.com/JerryMoran,,https://www.twitter.com/moranforkansas,https://www.youtube.com/user/SenatorJerryMoran,,https://www.youtube.com/user/MoranforKs,,,,https://www.facebook.com/jerrymoran,,https://www.facebook.com/moranforkansas,,,,https://www.moran.senate.gov/public/?a=rss.feed,,521 Dirksen Senate Office Building,,,202-224-6521,,202-228-6966,,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,,,,,,,,S347,45469,400284,542,,,29722,https://en.wikipedia.org/wiki/Jerry_Moran,/m/024s8t,,https://api.propublica.org/congress/v1/members/M000934.json,,,,H6KS01096,,,ocd-division/country:us/state:ks,,
Michael Soetaert,Michael,,Soetaert,,,,,Democratic Party,U.S. Senate Kansas,U.S. Senator,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,,n/a,,https://michaelsoetaertforcongress.com/,,,https://www.twitter.com/SoetaertMichael,,,https://www.youtube.com/channel/UCQaQ9IY5NQjxuI8r3-Z-Jag,,,,,,https://www.facebook.com/michael.soetaert1,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Mark R. Holland,Mark,R.,Holland,,,,"https://static.wixstatic.com/media/355bd7_ce65f4f9af564dada8a1d83413bb3435~mv2.png/v1/crop/x_85,y_0,w_850,h_1401/fill/w_636,h_1048,al_c,q_90,usm_0.66_1.00_0.01,enc_auto/Holland12(4)_edited.png",Democratic Party,U.S. Senate Kansas,U.S. Senator,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,,n/a,,https://www.hollandforkansas.com/,,,https://www.twitter.com/holland4kansas,,,https://www.youtube.com/channel/UC0LR-ADE0GJzAG0HBYmxNtQ,,,,,https://www.facebook.com/mark.holland.9237,,,,,,"P.O. Box 171236, Kansas City, KS 66117",n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,https://en.wikipedia.org/wiki/Mark_Holland_(American_politician),,,,,,,,,,ocd-division/country:us/state:ks,,
Derek Schmidt,Derek,,Schmidt,,,,https://schmidtforkansas.com/wp-content/uploads/2021/03/meet-photo-1-280xauto@2x.jpg,Republican Party,,Kansas Governor,KS,Challenger,,,,,,,,,,n/a,,info@schmidtforkansas.com,n/a,,https://schmidtforkansas.com/,,,https://www.twitter.com/DerekSchmidtKS,,,https://www.youtube.com/channel/UC2p8ctT3hWlt89X0XZqorMw,n/a,,https://www.instagram.com/derekschmidtks/,,,https://www.facebook.com/DerekSchmidtKS/,,,,,"PO BOX 4050 TOPEKA, KS 66604",n/a,n/a,(620) 779-1000,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Arlyn Briggs,Arlyn,,Briggs,,,,,Republican Party,,Kansas Governor,KS,Challenger,,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/arlyn.briggs,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Richard S. Karnowski,Richard,S.,Karnowski,,,,,Democratic Party,,Kansas Governor,KS,Challenger,,,,,,,,,,n/a,,karnowskiforgovernor@gmail.com,n/a,,https://www.karnowskiforgovernor.com/,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Alicia Straub,Alicia,,Straub,,,,http://www.kslegislature.org/li/m/images/pics/sen_straub_alicia_1.jpg,Republican,Kansas State Senate District 33,Kansas State Senator,KS,Incumbent,Kansas State Senate District 33,,,,,,,,,Alicia.Straub@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1b272330-b7d2-4d33-8828-2e45e68c7afa,
Annie Kuether,Annie,,Kuether,,,,http://www.kslegislature.org/li/m/images/pics/rep_kuether_annie_1.jpg,Democratic,Kansas State House District 55,Kansas State Representative,KS,Incumbent,Kansas State House District 55,,,,,,,,,annie.kuether@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/12d14470-2c7c-47b5-a472-7653e4fb2aeb,
Barbara Wasinger,Barbara,,Wasinger,,,,http://www.kslegislature.org/li/m/images/pics/rep_wasinger_barbara_1.jpg,Republican,Kansas State House District 111,Kansas State Representative,KS,Incumbent,Kansas State House District 111,,,,,,,,,Barb.Wasinger@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/7aac5ab6-1590-4cfe-8c02-d61f292497c8,
Beverly Gossage,Beverly,,Gossage,,,,http://www.kslegislature.org/li/m/images/pics/sen_gossage_beverly_1.jpg,Republican,Kansas State Senate District 9,Kansas State Senator,KS,Incumbent,Kansas State Senate District 9,,,,,,,,,Beverly.Gossage@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/35630402-1f6a-4a3e-b6cf-48c1b93bd6ae,
Bill Clifford,Bill,,Clifford,,,,http://www.kslegislature.org/li/m/images/pics/rep_clifford_bill_1.jpg,Republican,Kansas State House District 122,Kansas State Representative,KS,Incumbent,Kansas State House District 122,,,,,,,,,william.clifford@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/463dcd61-1bf6-4182-ae6f-a840e43ea7fe,
Blaine Finch,Blaine,,Finch,,,,http://www.kslegislature.org/li/m/images/pics/rep_finch_blaine_1.jpg,Republican,Kansas State House District 59,Kansas State Representative,KS,Incumbent,Kansas State House District 59,,,,,,,,,blaine.finch@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1d864a5d-0e34-4c79-a084-d765bb1dd869,
Boyd Orr,Boyd,,Orr,,,,http://www.kslegislature.org/li/m/images/pics/rep_orr_boyd_1.jpg,Republican,Kansas State House District 115,Kansas State Representative,KS,Incumbent,Kansas State House District 115,,,,,,,,,Boyd.Orr@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c504fb9b-fbd3-44ec-bd1a-2ca5ce7f20f5,
Brenda Dietrich,Brenda,,Dietrich,,,,http://www.kslegislature.org/li/m/images/pics/sen_dietrich_brenda_1.jpg,Republican,Kansas State Senate District 20,Kansas State Senator,KS,Incumbent,Kansas State Senate District 20,,,,,,,,,Brenda.Dietrich@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/57c530cc-4575-431e-9118-11f64fa3a573,
Broderick Henderson,Broderick,,Henderson,,,,http://www.kslegislature.org/li/m/images/pics/rep_henderson_broderick_1.jpg,Democratic,Kansas State House District 35,Kansas State Representative,KS,Incumbent,Kansas State House District 35,,,,,,,,,broderick.henderson@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/f8ad1b70-34d0-486f-92af-0289e154d2db,
Carolyn McGinn,Carolyn,,McGinn,,,,http://www.kslegislature.org/li/m/images/pics/sen_mcginn_carolyn_1.jpg,Republican,Kansas State Senate District 31,Kansas State Senator,KS,Incumbent,Kansas State Senate District 31,,,,,,,,,Carolyn.McGinn@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/76bac087-6698-4ad1-a81b-c66667850009,
Cindy Holscher,Cindy,,Holscher,,,,http://www.kslegislature.org/li/m/images/pics/sen_holscher_cindy_1.jpg,Democratic,Kansas State Senate District 8,Kansas State Senator,KS,Incumbent,Kansas State Senate District 8,,,,,,,,,Cindy.Holscher@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/9c36b31f-b9e7-43cd-8aab-6148c8f6cac8,
Dan Kerschen,Dan,,Kerschen,,,,http://www.kslegislature.org/li/m/images/pics/sen_kerschen_dan_1.jpg,Republican,Kansas State Senate District 26,Kansas State Senator,KS,Incumbent,Kansas State Senate District 26,,,,,,,,,Dan.Kerschen@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3f6a4937-225b-4300-bb1e-487d72d8102d,
Dave Baker,Dave,,Baker,,,,http://www.kslegislature.org/li/m/images/pics/rep_baker_dave_1.jpg,Republican,Kansas State House District 68,Kansas State Representative,KS,Incumbent,Kansas State House District 68,,,,,,,,,dave.baker@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/19f9f871-df4e-4d43-8138-8a2ac6ad8d36,
David French,David,,French,,,,http://www.kslegislature.org/li/m/images/pics/rep_french_david_1.jpg,Republican,Kansas State House District 40,Kansas State Representative,KS,Incumbent,Kansas State House District 40,,,,,,,,,David.French@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/d78c98e3-862b-44d4-9b49-47965ed8ea04,
David Haley,David,,Haley,,,,http://www.kslegislature.org/li/m/images/pics/sen_haley_david_1.jpg,Democratic,Kansas State Senate District 4,Kansas State Senator,KS,Incumbent,Kansas State Senate District 4,,,,,,,,,David.Haley@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/0a700e33-0ae7-4627-936c-982317c26b9d,
Dennis Pyle,Dennis,,Pyle,,,,http://www.kslegislature.org/li/m/images/pics/sen_pyle_dennis_1.jpg,Republican,Kansas State Senate District 1,Kansas State Senator,KS,Incumbent,Kansas State Senate District 1,,,,,,,,,Dennis.Pyle@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/ba58a83a-f61d-401a-96f9-51a827e0bc58,
Dinah Sykes,Dinah,,Sykes,,,,http://www.kslegislature.org/li/m/images/pics/sen_sykes_dinah_1.jpg,Democratic,Kansas State Senate District 21,Kansas State Senator,KS,Incumbent,Kansas State Senate District 21,,,,,,,,,Dinah.Sykes@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/549c712e-1cc1-4ca7-9ef7-b09bb36d7229,
Elaine Bowers,Elaine,,Bowers,,,,http://www.kslegislature.org/li/m/images/pics/sen_bowers_elaine_1.jpg,Republican,Kansas State Senate District 36,Kansas State Senator,KS,Incumbent,Kansas State Senate District 36,,,,,,,,,Elaine.Bowers@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/416dbc91-431f-4dc6-8c8a-ca2db2cd3300,
Ethan Corson,Ethan,,Corson,,,,http://www.kslegislature.org/li/m/images/pics/sen_corson_ethan_1.jpg,Democratic,Kansas State Senate District 7,Kansas State Senator,KS,Incumbent,Kansas State Senate District 7,,,,,,,,,Ethan.Corson@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/76d729c5-1b4d-4966-8c99-5ac8b74d8719,
Gail Finney,Gail,,Finney,,,,http://www.kslegislature.org/li/m/images/pics/rep_finney_gail_1.jpg,Democratic,Kansas State House District 84,Kansas State Representative,KS,Incumbent,Kansas State House District 84,,,,,,,,,gail.finney@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/a42fe093-66c1-4f9a-b4c3-3c21c6a3ad3b,
Gene Suellentrop,Gene,,Suellentrop,,,,http://www.kslegislature.org/li/m/images/pics/sen_suellentrop_gene_1.jpg,Republican,Kansas State Senate District 27,Kansas State Senator,KS,Incumbent,Kansas State Senate District 27,,,,,,,,,Gene.Suellentrop@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/497bab51-3d41-4997-a1bf-b52e178133f9,
J.R. Claeys,J.R.,,Claeys,,,,http://www.kslegislature.org/li/m/images/pics/sen_claeys_jr_1.jpg,Republican,Kansas State Senate District 24,Kansas State Senator,KS,Incumbent,Kansas State Senate District 24,,,,,,,,,JRClaeys@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/2bbf4d79-672b-46f7-8745-ee91db3169e3,
Jeff Longbine,Jeff,,Longbine,,,,http://www.kslegislature.org/li/m/images/pics/sen_longbine_jeff_1.jpg,Republican,Kansas State Senate District 17,Kansas State Senator,KS,Incumbent,Kansas State Senate District 17,,,,,,,,,Jeff.Longbine@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/5a19ae7d-e339-4b1e-b73b-95c9cdd520a4,
Jeff Pittman,Jeff,,Pittman,,,,http://www.kslegislature.org/li/m/images/pics/sen_pittman_jeff_1.jpg,Democratic,Kansas State Senate District 5,Kansas State Senator,KS,Incumbent,Kansas State Senate District 5,,,,,,,,,Jeff.Pittman@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/8a4754a1-0c05-43f9-93a8-30afd24676b7,
Jesse Burris,Jesse,,Burris,,,,http://www.kslegislature.org/li/m/images/pics/rep_burris_jesse_1.jpg,Republican,Kansas State House District 82,Kansas State Representative,KS,Incumbent,Kansas State House District 82,,,,,,,,,jesse.burris@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/98365272-afaa-457b-bcf5-2bf2160a9310,
Jim Gartner,Jim,,Gartner,,,,http://www.kslegislature.org/li/m/images/pics/rep_gartner_jim_1.jpg,Democratic,Kansas State House District 53,Kansas State Representative,KS,Incumbent,Kansas State House District 53,,,,,,,,,Jim.gartner@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/058bdfbc-818f-437c-a37c-2d2717a136f0,
Jim Kelly,Jim,,Kelly,,,,http://www.kslegislature.org/li/m/images/pics/rep_kelly_jim_1.jpg,Republican,Kansas State House District 11,Kansas State Representative,KS,Incumbent,Kansas State House District 11,,,,,,,,,jim.kelly@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/33b4026c-391b-4875-889f-c1539c0ee022,
John Doll,John,,Doll,,,,http://www.kslegislature.org/li/m/images/pics/sen_doll_john_1.jpg,Republican,Kansas State Senate District 39,Kansas State Senator,KS,Incumbent,Kansas State Senate District 39,,,,,,,,,John.Doll@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/b2e4bec5-55fb-4bd2-a0f1-728997f9e780,
John Toplikar,John,,Toplikar,,,,http://www.kslegislature.org/li/m/images/pics/rep_toplikar_john_1.jpg,Republican,Kansas State House District 15,Kansas State Representative,KS,Incumbent,Kansas State House District 15,,,,,,,,,John.Toplikar@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/e702f7ac-9b09-49c4-a362-7ae9b0fc0089,
Kathy Wolfe Moore,Kathy,Wolfe,Moore,,,,http://www.kslegislature.org/li/m/images/pics/rep_wolfe_moore_kathy_1.jpg,Democratic,Kansas State House District 36,Kansas State Representative,KS,Incumbent,Kansas State House District 36,,,,,,,,,kathy.wolfemoore@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/fd4fbfb3-e907-4ae4-8e68-c3bd4c0e5b24,
Kent Thompson,Kent,,Thompson,,,,http://www.kslegislature.org/li/m/images/pics/rep_thompson_kent_1.jpg,Republican,Kansas State House District 9,Kansas State Representative,KS,Incumbent,Kansas State House District 9,,,,,,,,,kent.thompson@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c9de86b3-df93-4f2c-90b1-91e0dc8fde34,
Kristen O'Shea,Kristen,,O'Shea,,,,http://www.kslegislature.org/li/m/images/pics/sen_oshea_kristen_1.jpg,Republican,Kansas State Senate District 18,Kansas State Senator,KS,Incumbent,Kansas State Senate District 18,,,,,,,,,Kristen.OShea@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/e31b1197-a570-4004-bda7-932b05758a36,
Larry Alley,Larry,,Alley,,,,http://www.kslegislature.org/li/m/images/pics/sen_alley_larry_1.jpg,Republican,Kansas State Senate District 32,Kansas State Senator,KS,Incumbent,Kansas State Senate District 32,,,,,,,,,Larry.Alley@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/4c340817-c498-4df6-afe4-d3251ce6594b,
Lonnie Clark,Lonnie,,Clark,,,,http://www.kslegislature.org/li/m/images/pics/rep_clark_lonnie_1.jpg,Republican,Kansas State House District 65,Kansas State Representative,KS,Incumbent,Kansas State House District 65,,,,,,,,,lonnie.clark@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/b528025c-1654-4278-9b2e-392abbc0def8,
Marci Francisco,Marci,,Francisco,,,,http://www.kslegislature.org/li/m/images/pics/sen_francisco_marci_1.jpg,Democratic,Kansas State Senate District 2,Kansas State Senator,KS,Incumbent,Kansas State Senate District 2,,,,,,,,,Marci.Francisco@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/4fca7c3e-1f7c-455e-b555-a293ff578e60,
Mark Steffen,Mark,,Steffen,,,,http://www.kslegislature.org/li/m/images/pics/sen_steffen_mark_1.jpg,Republican,Kansas State Senate District 34,Kansas State Senator,KS,Incumbent,Kansas State Senate District 34,,,,,,,,,Mark.Steffen@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3cfa0ac0-ff53-4f3b-9389-6962e409988a,
Marty Long,Marty,,Long,,,,http://www.kslegislature.org/li/m/images/pics/rep_long_martin_1.jpg,Republican,Kansas State House District 124,Kansas State Representative,KS,Incumbent,Kansas State House District 124,,,,,,,,,Martin.Long@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/ef29753b-3048-4126-bc08-353befde18ab,
Mary Ware,Mary,,Ware,,,,http://www.kslegislature.org/li/m/images/pics/sen_ware_mary_1.jpg,Democratic,Kansas State Senate District 25,Kansas State Senator,KS,Incumbent,Kansas State Senate District 25,,,,,,,,,Mary.Ware@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/d10b672d-f934-4a41-b283-2c16a42e05c4,
Megan Lynn,Megan,,Lynn,,,,http://www.kslegislature.org/li/m/images/pics/rep_lynn_megan_1.jpg,Republican,Kansas State House District 49,Kansas State Representative,KS,Incumbent,Kansas State House District 49,,,,,,,,,Megan.Lynn@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/884c0c77-c2f5-4b52-8f11-77c12bba68a3,
Michael Dodson,Michael,,Dodson,,,,http://www.kslegislature.org/li/m/images/pics/rep_dodson_michael_1.jpg,Republican,Kansas State House District 67,Kansas State Representative,KS,Incumbent,Kansas State House District 67,,,,,,,,,mike.dodson@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/75d4404f-3551-462a-bfce-840afa89f75f,
Michael Fagg,Michael,,Fagg,,,,http://www.kslegislature.org/li/m/images/pics/sen_fagg_michael_1.jpg,Republican,Kansas State Senate District 14,Kansas State Senator,KS,Incumbent,Kansas State Senate District 14,,,,,,,,,Michael.Fagg@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/a0787678-986f-459f-bba3-38d46ef55d8b,
Mike Petersen,Mike,,Petersen,,,,http://www.kslegislature.org/li/m/images/pics/sen_petersen_mike_1.jpg,Republican,Kansas State Senate District 28,Kansas State Senator,KS,Incumbent,Kansas State Senate District 28,,,,,,,,,Mike.Petersen@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/4d244ceb-6d50-4670-93db-22ad153b3961,
Molly Baumgardner,Molly,,Baumgardner,,,,http://www.kslegislature.org/li/m/images/pics/sen_baumgardner_molly_1.jpg,Republican,Kansas State Senate District 37,Kansas State Senator,KS,Incumbent,Kansas State Senate District 37,,,,,,,,,Molly.Baumgardner@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3238a53f-36f0-4dc7-8aa7-6cb521182851,
Oletha Faust-Goudeau,Oletha,,Faust-Goudeau,,,,http://www.kslegislature.org/li/m/images/pics/sen_faust_goudeau_oletha_1.jpg,Democratic,Kansas State Senate District 29,Kansas State Senator,KS,Incumbent,Kansas State Senate District 29,,,,,,,,,Oletha.Faust-Goudeau@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/9f48288b-b1a9-43a1-884b-5cc2abfa4e4f,
Pat Pettey,Pat,,Pettey,,,,http://www.kslegislature.org/li/m/images/pics/sen_pettey_pat_1.jpg,Democratic,Kansas State Senate District 6,Kansas State Senator,KS,Incumbent,Kansas State Senate District 6,,,,,,,,,Pat.Pettey@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/148ed29a-4c96-4e69-9791-29b2bd3f09b6,
Ponka-We Victors,Ponka-We,,Victors,,,,http://www.kslegislature.org/li/m/images/pics/rep_victors_ponka_we_1.jpg,Democratic,Kansas State House District 103,Kansas State Representative,KS,Incumbent,Kansas State House District 103,,,,,,,,,ponka-we.victors@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1b237997-0292-4316-9f29-b53a9ee0f35e,
Renee Erickson,Renee,,Erickson,,,,http://www.kslegislature.org/li/m/images/pics/sen_erickson_renee_1.jpg,Republican,Kansas State Senate District 30,Kansas State Senator,KS,Incumbent,Kansas State Senate District 30,,,,,,,,,Renee.Erickson@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3093633a-62dc-4e93-a305-258a20bfd0f2,
Richard Hilderbrand,Richard,,Hilderbrand,,,,http://www.kslegislature.org/li/m/images/pics/sen_hilderbrand_richard_1.jpg,Republican,Kansas State Senate District 13,Kansas State Senator,KS,Incumbent,Kansas State Senate District 13,,,,,,,,,Richard.Hilderbrand@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c590785d-2b67-4514-93ea-5aab20993cd0,
Richard Proehl,Richard,,Proehl,,,,http://www.kslegislature.org/li/m/images/pics/rep_proehl_richard_1.jpg,Republican,Kansas State House District 7,Kansas State Representative,KS,Incumbent,Kansas State House District 7,,,,,,,,,richard.proehl@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3110757b-216d-42f1-9340-63f4d301501f,
Rick Billinger,Rick,,Billinger,,,,http://www.kslegislature.org/li/m/images/pics/sen_billinger_rick_1.jpg,Republican,Kansas State Senate District 40,Kansas State Senator,KS,Incumbent,Kansas State Senate District 40,,,,,,,,,Rick.Billinger@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/e5d951f2-88c7-47d4-ac28-08c175ba440d,
Rick Kloos,Rick,,Kloos,,,,http://www.kslegislature.org/li/m/images/pics/sen_kloos_rick_1.jpg,Republican,Kansas State Senate District 19,Kansas State Senator,KS,Incumbent,Kansas State Senate District 19,,,,,,,,,Rick.Kloos@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/5281ab3e-91a8-43be-bcc7-5d9d4c2a2545,
